islem_id,zaman_damgasi,kullanici_id,tutar,alici_adi,kategori,sehir,ulke,cihaz_id,ip_adresi,hesap_yasi_gun,is_fraud,islem_kanali,kullanici_ortalama_harcama,dolandiricilik_mi
31f55560-a42d,2026-04-21 17:43:02,USR-0198,607.24,Opet,Yakıt,Ankara,Türkiye,35ce8841,142.55.154.219,258,0,Web Sitesi,462.86,0
89d56357-1566,2026-04-19 09:16:53,USR-0189,484.56,Apple,Teknoloji,Bursa,Türkiye,9f871ce7,168.44.188.171,1261,0,Web Sitesi,492.77,0
51589375-7d8f,2026-04-30 17:44:54,USR-0057,504.86,Getir Yemek,Gıda,İzmir,Türkiye,81f76d1c,131.150.72.186,1114,0,API,393.13,0
da92e740-b749,2026-04-23 10:08:37,USR-0106,120.32,Burger King,Gıda,Antalya,Türkiye,c8fe3ccd,28.91.8.218,390,0,Hızlı QR,86.05,0
59f2674c-584c,2026-04-23 23:51:09,USR-0310,132.21,MediaMarkt,Teknoloji,Adana,Türkiye,4e7ed827,60.132.81.93,501,0,Web Sitesi,86.53,0
e3472e25-ba54,2026-05-03 03:07:25,USR-0004,146.1,Getir Yemek,Gıda,Antalya,Türkiye,972a8469,29.76.172.221,874,1,Mobil Uygulama,89.12,1
ba5e4066-ce40,2026-04-27 09:01:39,USR-0252,453.07,N11,Alışveriş,İstanbul,Türkiye,a9ba5a27,195.178.1.17,1169,0,Mobil Uygulama,408.3,0
99125090-9651,2026-04-26 00:02:36,USR-0234,227.79,Petrol Ofisi,Yakıt,Bursa,Türkiye,271e3ee2,77.76.84.98,177,0,API,163.52,0
867a211a-de16,2026-04-20 14:45:45,USR-0128,455.09,Getir Yemek,Gıda,İzmir,Türkiye,19985f15,196.67.179.218,1479,0,API,322.17,0
01b1c626-16a4,2026-05-04 13:39:48,USR-0049,467.81,Amazon,Alışveriş,Adana,Türkiye,405cacec,49.126.56.83,1547,0,Web Sitesi,448.15,0
b5d2bf7f-764d,2026-04-26 00:24:59,USR-0276,162.77,Shell,Yakıt,İstanbul,Türkiye,3e2b6091,136.195.105.160,463,0,Web Sitesi,91.87,0
4a1a4219-61bb,2026-04-15 13:37:28,USR-0063,259.72,Shell,Yakıt,Adana,Türkiye,7d154385,2.43.63.26,151,0,Mobil Uygulama,268.7,0
7e7d5e88-4dcd,2026-04-20 13:19:12,USR-0085,238.3,Opet,Yakıt,Adana,Türkiye,b92da22b,3.218.147.30,834,0,Mobil Uygulama,94.29,0
276e1d67-00a0,2026-04-16 19:03:28,USR-0384,274.79,N11,Alışveriş,Bursa,Türkiye,7c16128d,123.199.195.170,1754,0,Hızlı QR,342.43,0
49a5fd0d-e487,2026-04-11 22:08:57,USR-0006,457.5,Shell,Yakıt,Ankara,Türkiye,9a1de644,63.123.17.129,64,0,Web Sitesi,277.41,0
46f7b20a-c3c4,2026-04-17 18:37:39,USR-0035,187.59,Spotify,Eğlence,Adana,Türkiye,10f1bc81,18.34.156.27,1352,0,API,191.61,0
7b011fdd-94c0,2026-05-04 23:13:54,USR-0088,108.8,Migros,Market,Antalya,Türkiye,1825bc54,1.132.12.251,874,0,Mobil Uygulama,251.88,0
1e9d095b-d17a,2026-04-29 00:06:01,USR-0087,174.71,Netflix,Eğlence,İstanbul,Türkiye,7914c120,33.31.117.96,399,0,Hızlı QR,161.9,0
25693e13-0efa,2026-04-18 11:51:19,USR-0018,260.23,BiTaksi,Ulaşım,Adana,Türkiye,4b0dbb41,40.171.253.64,1774,0,API,328.33,0
5c75352c-45cd,2026-04-23 05:51:25,USR-0329,510.25,Uber,Ulaşım,Adana,Türkiye,afbb411a,54.200.114.124,1188,1,API,426.18,1
a391ffdb-8794,2026-04-08 06:13:47,USR-0104,247.62,Yemeksepeti,Gıda,İstanbul,Türkiye,2a25a888,205.140.238.202,1039,0,Web Sitesi,312.88,0
c0ac430a-9948,2026-04-14 18:58:17,USR-0008,250.61,Opet,Yakıt,Adana,Türkiye,6b65a6a4,109.41.101.207,461,0,Mobil Uygulama,295.22,0
ccc4c0a9-af5a,2026-04-21 05:53:04,USR-0426,6100.0,BiTaksi,Ulaşım,İzmir,Türkiye,9e11d2cd,55.51.146.87,860,1,Web Sitesi,197.02,1
d2c4c286-5a04,2026-04-10 13:07:36,USR-0479,119.44,Teknosa,Teknoloji,Antalya,Türkiye,1fa382e8,72.195.199.154,1614,0,API,69.51,0
7c2257a0-c75f,2026-05-01 01:11:07,USR-0089,3702.14,PlayStation Store,Eğlence,Ankara,Türkiye,5ab33edf,42.111.17.205,521,0,Hızlı QR,175.35,0
389ae4fd-80dd,2026-04-10 20:47:53,USR-0143,355.82,Martı,Ulaşım,İzmir,Türkiye,e87d1c78,172.233.103.100,1820,0,Mobil Uygulama,401.05,0
1dd73f1f-138e,2026-04-26 03:42:59,USR-0307,87.07,Amazon,Alışveriş,Antalya,Türkiye,8db06746,160.71.47.159,1258,1,Web Sitesi,329.46,1
5cd14b22-b0e8,2026-04-29 04:09:07,USR-0474,11.03,CarrefourSA,Market,Ankara,Türkiye,e3c51ba8,197.94.65.20,269,1,Hızlı QR,169.42,1
be94f1cb-075c,2026-04-14 06:06:31,USR-0035,267.65,Shell,Yakıt,Adana,Türkiye,10f1bc81,163.142.199.26,1352,0,API,191.61,0
b023dbc3-2471,2026-04-12 03:26:09,USR-0301,8071.53,Uber,Ulaşım,İzmir,Türkiye,680bac63,114.1.104.230,518,1,Mobil Uygulama,88.33,1
6cc0067f-141f,2026-04-16 01:57:18,USR-0031,507.86,Yemeksepeti,Gıda,İzmir,Türkiye,b02b61c4,135.38.116.217,1599,0,API,429.28,0
c1e0a4a1-7bf8,2026-04-09 16:02:27,USR-0020,113.17,Getir Yemek,Gıda,İstanbul,Türkiye,3139d32c,22.72.129.224,476,0,Hızlı QR,70.62,0
83735f49-a8e7,2026-04-11 03:05:20,USR-0021,396.65,Teknosa,Teknoloji,İzmir,Türkiye,a9488d99,158.5.113.247,1761,0,Hızlı QR,493.35,0
10f59651-0b14,2026-04-11 16:01:37,USR-0106,81.28,Apple,Teknoloji,Antalya,Türkiye,c8fe3ccd,32.168.77.138,390,0,Web Sitesi,86.05,0
9a0f09e9-eb8b,2026-04-10 13:54:27,USR-0447,475.46,Hepsiburada,Alışveriş,İstanbul,Türkiye,4d57d880,102.204.211.52,633,0,Web Sitesi,475.82,0
173d5030-077d,2026-04-14 20:45:33,USR-0036,112.2,Starbucks,Gıda,Bursa,Türkiye,9132b63e,108.112.33.117,1882,0,Web Sitesi,228.03,0
daea544a-291a,2026-05-04 00:55:55,USR-0282,304.08,CarrefourSA,Market,İzmir,Türkiye,033d2bce,11.222.129.74,1487,0,Web Sitesi,153.74,0
d1d06bcd-195e,2026-04-30 09:44:04,USR-0085,182.02,BiTaksi,Ulaşım,Adana,Türkiye,b92da22b,128.229.30.112,834,0,Web Sitesi,94.29,0
f6d9fe17-3109,2026-05-01 13:36:52,USR-0296,141.52,Trendyol,Alışveriş,İstanbul,Türkiye,c10750bc,4.202.27.188,1774,0,Hızlı QR,163.62,0
b52f80c9-d9ee,2026-04-16 06:49:07,USR-0185,284.64,N11,Alışveriş,İzmir,Türkiye,ce777f00,21.236.140.229,1306,0,Web Sitesi,281.95,0
2e4c16e2-1b79,2026-04-27 05:43:14,USR-0222,5051.35,CarrefourSA,Market,Ankara,Türkiye,c1581092,175.9.115.158,568,1,API,269.7,1
685707ac-3a40,2026-04-26 11:34:32,USR-0079,491.82,Samsung,Teknoloji,Adana,Türkiye,8dcdcd03,84.29.43.4,1179,0,Hızlı QR,470.98,0
22cb2720-850c,2026-04-11 21:29:42,USR-0288,20.86,Teknosa,Teknoloji,Ankara,Türkiye,eb6c1016,27.143.93.29,749,0,Mobil Uygulama,183.31,0
150e3388-0a65,2026-04-19 21:19:59,USR-0470,384.61,Starbucks,Gıda,İzmir,Türkiye,e9ff1cae,39.103.255.201,235,0,Mobil Uygulama,409.33,0
bc75ed53-99b3,2026-04-24 13:46:30,USR-0208,199.87,N11,Alışveriş,Antalya,Türkiye,d751af9c,29.8.116.184,499,0,Hızlı QR,268.07,0
3054366b-6d8e,2026-04-20 00:02:01,USR-0037,156.32,Amazon,Alışveriş,Adana,Türkiye,366eb16f,223.56.190.139,552,0,Mobil Uygulama,256.48,0
ac95adb1-ffac,2026-04-23 17:34:22,USR-0224,322.88,Petrol Ofisi,Yakıt,İzmir,Türkiye,6d3ee1dc,19.93.145.110,1644,0,API,350.99,0
ad3053ce-a896,2026-04-25 03:16:37,USR-0198,642.63,Trendyol,Alışveriş,İzmir,Türkiye,35ce8841,73.44.239.35,258,1,Web Sitesi,462.86,1
fa42156e-972e,2026-04-25 01:27:41,USR-0331,483.72,Yemeksepeti,Gıda,Adana,Türkiye,15ce6a66,74.204.92.119,1190,0,API,419.64,0
56b09052-32f7,2026-04-09 00:51:57,USR-0297,44.22,BiTaksi,Ulaşım,Bursa,Türkiye,4223623b,103.157.253.241,143,0,Mobil Uygulama,101.34,0
b9a6bd75-6cb9,2026-04-11 20:30:03,USR-0197,316.31,Amazon,Alışveriş,Antalya,Türkiye,d56f0350,24.188.49.110,1151,0,Web Sitesi,259.05,0
9a690cad-aaab,2026-04-25 07:46:51,USR-0355,397.59,BP,Yakıt,İstanbul,Türkiye,77fc9703,201.240.41.97,250,0,Hızlı QR,257.65,0
7462f144-c49b,2026-04-30 17:18:49,USR-0446,326.2,Netflix,Eğlence,Adana,Türkiye,b0b862ef,80.11.77.122,296,0,Hızlı QR,233.73,0
f14152c7-a0dc,2026-04-29 15:35:48,USR-0384,348.39,Hepsiburada,Alışveriş,Bursa,Türkiye,7c16128d,70.95.230.227,1754,0,Mobil Uygulama,342.43,0
ad987301-7f85,2026-04-08 11:03:01,USR-0036,163.34,A101,Market,Bursa,Türkiye,9132b63e,75.118.77.198,1882,0,API,228.03,0
2719bfdb-53b3,2026-04-24 11:16:21,USR-0192,292.61,Burger King,Gıda,Adana,Türkiye,5380b904,38.42.84.132,828,0,Web Sitesi,222.79,0
c47f9b05-851b,2026-04-09 14:37:18,USR-0291,338.36,CarrefourSA,Market,İstanbul,Türkiye,3ed8c56c,30.233.166.158,1438,0,Web Sitesi,299.01,0
7d810c21-7f76,2026-04-15 16:44:25,USR-0099,587.46,BP,Yakıt,Adana,Türkiye,a6f2f7b8,13.127.115.30,1148,0,API,497.94,0
c3933447-f3dc,2026-05-02 03:14:04,USR-0086,266.2,Steam,Eğlence,Adana,Türkiye,93829b43,91.139.199.78,1774,1,Mobil Uygulama,202.69,1
da55f825-5086,2026-04-11 16:16:26,USR-0345,340.92,Migros,Market,Bursa,Türkiye,48603b32,61.107.2.6,394,0,Mobil Uygulama,235.96,0
a8cf2936-8e81,2026-04-07 15:23:37,USR-0299,305.38,Migros,Market,Adana,Türkiye,8e485223,217.178.138.134,320,0,Mobil Uygulama,358.9,0
4ffd5b7a-226d,2026-04-13 20:42:52,USR-0267,404.18,BIM,Market,İstanbul,Türkiye,770c7798,191.153.59.16,675,0,API,272.44,0
a8fae904-7d94,2026-04-11 04:54:43,USR-0190,274.7,Martı,Ulaşım,Adana,Türkiye,1fe771d6,3.225.24.17,1824,1,Hızlı QR,254.94,1
81b61c87-2803,2026-04-28 23:56:57,USR-0448,309.78,Shell,Yakıt,Bursa,Türkiye,da743152,80.219.101.222,490,0,Mobil Uygulama,102.25,0
9defc23f-60b7,2026-04-29 21:49:46,USR-0455,4.2,Starbucks,Gıda,İzmir,Türkiye,bec39a37,146.52.57.128,768,0,Mobil Uygulama,64.72,0
0b8ce21f-9728,2026-04-21 10:51:44,USR-0418,584.47,Yemeksepeti,Gıda,Antalya,Türkiye,def57689,87.115.67.80,458,0,API,410.87,0
06e2e861-957e,2026-04-22 19:56:37,USR-0212,137.66,BiTaksi,Ulaşım,İzmir,Türkiye,624c69b6,186.235.146.205,794,0,Mobil Uygulama,117.87,0
fdf02450-585b,2026-04-24 08:52:22,USR-0185,216.81,Migros,Market,İzmir,Türkiye,ce777f00,54.123.50.17,1306,0,Hızlı QR,281.95,0
3c10316d-3f63,2026-04-08 15:14:27,USR-0379,46.48,Apple,Teknoloji,Bursa,Türkiye,15bebdd0,210.24.147.243,1874,0,Hızlı QR,94.87,0
050bd848-2b76,2026-04-20 16:43:17,USR-0439,320.52,Uber,Ulaşım,Adana,Türkiye,9549c931,4.76.140.163,1207,0,API,352.55,0
916baf87-6c27,2026-04-28 06:28:16,USR-0267,314.85,Apple,Teknoloji,İstanbul,Türkiye,770c7798,14.189.31.130,675,0,Web Sitesi,272.44,0
96867676-783e,2026-04-18 20:06:22,USR-0281,306.47,A101,Market,Bursa,Türkiye,11a72609,84.65.197.81,637,0,Web Sitesi,254.19,0
9291e493-528a,2026-04-24 05:34:08,USR-0124,127.35,Burger King,Gıda,Antalya,Türkiye,21813d25,95.65.68.135,1368,1,Web Sitesi,184.72,1
5601f6a5-34b6,2026-04-10 18:02:50,USR-0083,238.17,BP,Yakıt,İzmir,Türkiye,839fbc50,26.221.129.202,966,0,Hızlı QR,240.61,0
f82c6ad8-5d03,2026-04-13 23:36:27,USR-0460,349.64,Uber,Ulaşım,İzmir,Türkiye,c478f6f1,31.231.7.71,260,0,Web Sitesi,135.41,0
36cdf42f-892c,2026-04-09 13:13:41,USR-0408,428.33,Martı,Ulaşım,İzmir,Türkiye,db23aa8c,35.10.192.249,628,0,Web Sitesi,255.58,0
cdfa76af-66eb,2026-04-20 07:52:33,USR-0330,521.49,BP,Yakıt,Antalya,Türkiye,f53ba020,70.16.29.144,1576,0,API,477.85,0
910171d2-1138,2026-05-04 15:02:42,USR-0224,354.79,CarrefourSA,Market,İzmir,Türkiye,6d3ee1dc,167.154.179.1,1644,0,Web Sitesi,350.99,0
13a0181b-cbaf,2026-04-26 15:05:13,USR-0175,375.75,BiTaksi,Ulaşım,Bursa,Türkiye,adf4e62d,147.81.118.33,1145,0,Mobil Uygulama,363.74,0
a9d84c4f-6ed3,2026-04-30 09:25:13,USR-0195,461.64,Apple,Teknoloji,İstanbul,Türkiye,bf85bf0e,5.153.193.246,458,0,Hızlı QR,400.29,0
83ef3ce9-9ffd,2026-04-26 00:11:01,USR-0217,373.45,Petrol Ofisi,Yakıt,Antalya,Türkiye,b227462c,21.199.123.109,50,0,Web Sitesi,475.73,0
dcda8cc1-8427,2026-04-06 19:08:49,USR-0203,216.3,PlayStation Store,Eğlence,Ankara,Türkiye,a8aa7158,99.254.94.121,1867,0,Hızlı QR,242.03,0
be015802-d2eb,2026-04-16 05:34:50,USR-0234,3.34,Yemeksepeti,Gıda,Bursa,Türkiye,271e3ee2,206.36.187.154,177,0,Web Sitesi,163.52,0
c4e4fe52-da4f,2026-05-01 18:08:08,USR-0164,286.3,Shell,Yakıt,İzmir,Türkiye,696608aa,209.234.140.240,1057,0,Hızlı QR,246.38,0
25d287d0-7665,2026-05-01 05:57:39,USR-0425,173.85,Getir Yemek,Gıda,Adana,Türkiye,7cea2045,116.205.237.221,1872,0,Hızlı QR,109.14,0
d488edff-dc35,2026-04-27 00:44:14,USR-0424,16.7,BiTaksi,Ulaşım,Bursa,Türkiye,a075e927,214.131.140.37,757,0,Web Sitesi,65.01,0
a5630d3a-497b,2026-04-25 21:59:53,USR-0092,583.61,A101,Market,Antalya,Türkiye,0f844fef,107.199.48.19,1994,0,API,426.21,0
31216863-2663,2026-04-25 14:20:27,USR-0082,28.96,PlayStation Store,Eğlence,İstanbul,Türkiye,080aadfb,83.223.229.143,892,0,Hızlı QR,93.62,0
6fa6681c-fdc5,2026-04-28 10:15:28,USR-0201,46.35,Amazon,Alışveriş,Adana,Türkiye,82dc4c8e,34.94.68.232,1556,0,Hızlı QR,192.78,0
0775d778-22ed,2026-04-15 16:48:31,USR-0202,348.14,Spotify,Eğlence,Bursa,Türkiye,f5b78cc7,122.56.224.133,1483,0,Hızlı QR,325.69,0
0acfbd89-da3e,2026-05-02 15:05:30,USR-0436,319.31,Martı,Ulaşım,Antalya,Türkiye,2e183554,203.15.198.2,1629,0,API,214.6,0
157c6813-e581,2026-04-06 20:40:05,USR-0248,396.89,Opet,Yakıt,Bursa,Türkiye,cc530e36,51.18.23.63,1474,0,Web Sitesi,228.49,0
e592ee7c-6831,2026-04-08 23:33:02,USR-0005,17.52,Shell,Yakıt,Adana,Türkiye,17fc695a,37.199.148.10,457,0,Web Sitesi,63.41,0
d7be7b4f-b967,2026-04-25 03:53:20,USR-0475,347.3,Netflix,Eğlence,Adana,Türkiye,922b4fb2,179.220.77.231,242,1,Hızlı QR,239.43,1
f31dde25-9496,2026-05-01 05:35:50,USR-0304,395.21,Trendyol,Alışveriş,Ankara,Türkiye,046a0df5,184.14.207.196,789,1,API,399.06,1
998de3d8-3cf2,2026-04-29 23:52:48,USR-0089,158.08,Turkish Airlines,Ulaşım,Ankara,Türkiye,5ab33edf,84.14.234.48,521,0,Mobil Uygulama,175.35,0
63d3ce8e-bcbb,2026-04-21 21:07:07,USR-0141,2933.02,Turkish Airlines,Ulaşım,İstanbul,Türkiye,afffcfd2,163.198.103.1,440,0,Hızlı QR,454.52,0
2cd6e8df-1b58,2026-04-26 10:09:03,USR-0466,231.59,Samsung,Teknoloji,Bursa,Türkiye,6a5e6920,100.198.72.187,452,0,Mobil Uygulama,143.22,0
96e83922-dce7,2026-04-27 05:29:55,USR-0382,148.9,Spotify,Eğlence,Ankara,Türkiye,445dcc38,87.251.42.155,1610,1,Mobil Uygulama,83.67,1
79900a27-6c7c,2026-04-11 09:04:56,USR-0366,153.33,CarrefourSA,Market,Antalya,Türkiye,7135f221,145.198.99.215,1361,0,API,310.97,0
5e24296e-b736,2026-04-12 22:18:25,USR-0275,418.52,A101,Market,Adana,Türkiye,9793b9b4,172.43.40.244,1633,0,Mobil Uygulama,270.87,0
a987799b-bd4c,2026-05-05 07:17:53,USR-0405,259.1,Uber,Ulaşım,Antalya,Türkiye,6090d697,160.223.240.27,914,0,Web Sitesi,121.09,0
4f2c386f-627b,2026-04-17 12:42:55,USR-0307,266.91,BiTaksi,Ulaşım,Antalya,Türkiye,8db06746,151.57.4.146,1258,0,Mobil Uygulama,329.46,0
db8ec35b-3c83,2026-04-11 19:40:32,USR-0066,208.86,Samsung,Teknoloji,Ankara,Türkiye,3da9c2a9,16.64.112.104,1796,0,Web Sitesi,169.28,0
416aa7f6-eafd,2026-04-24 23:19:20,USR-0044,171.39,Steam,Eğlence,Adana,Türkiye,d29cf92a,185.132.125.8,1403,0,Hızlı QR,121.99,0
ea77d1d6-2904,2026-04-16 02:35:26,USR-0337,9566.36,Spotify,Eğlence,İzmir,Türkiye,9191b363,26.38.95.205,224,1,Hızlı QR,194.48,1
ddcf5003-4627,2026-04-25 14:50:00,USR-0356,450.53,Petrol Ofisi,Yakıt,Adana,Türkiye,670acc5c,95.119.225.33,1030,0,Web Sitesi,424.46,0
d7567d35-ed2e,2026-04-28 18:20:02,USR-0019,254.78,Burger King,Gıda,İzmir,Türkiye,e2acf72f,59.8.11.98,1452,0,Hızlı QR,309.81,0
42ceef41-b2cf,2026-04-10 18:26:31,USR-0283,124.83,Yemeksepeti,Gıda,Ankara,Türkiye,7d7ddbed,13.161.52.30,1531,0,Hızlı QR,192.0,0
8c37e264-d03c,2026-04-26 07:49:20,USR-0131,88.98,BP,Yakıt,İstanbul,Türkiye,3e896c64,190.129.30.200,877,0,Web Sitesi,91.53,0
a43f683a-a431,2026-04-07 05:20:19,USR-0218,338.44,BiTaksi,Ulaşım,Antalya,Türkiye,8eb22579,99.140.23.231,22,0,Web Sitesi,221.17,0
a0d80651-3338,2026-04-12 12:01:54,USR-0099,552.3,Martı,Ulaşım,Adana,Türkiye,150d28eb,79.249.129.61,1148,0,Web Sitesi,497.94,0
d4a39a51-c481,2026-04-30 23:04:57,USR-0223,231.48,Amazon,Alışveriş,Bursa,Türkiye,d0a44432,136.83.113.98,806,0,Web Sitesi,268.54,0
f07db671-caea,2026-05-04 17:33:06,USR-0281,331.36,Amazon,Alışveriş,Adana,Türkiye,11a72609,62.157.138.57,637,0,Hızlı QR,254.19,0
97d02f8f-affd,2026-04-12 09:01:22,USR-0140,5017.25,Burger King,Gıda,Bursa,Türkiye,4823debe,103.168.113.192,1851,1,Hızlı QR,188.72,1
60980b94-e05b,2026-04-23 17:45:26,USR-0064,109.77,Yemeksepeti,Gıda,Antalya,Türkiye,5cec4eb5,205.203.191.233,272,0,API,394.63,0
8efbd22a-ec51,2026-04-06 21:37:49,USR-0145,581.47,MediaMarkt,Teknoloji,Ankara,Türkiye,0b49452d,142.163.35.181,494,0,Mobil Uygulama,466.59,0
430438b5-32c1,2026-04-10 05:08:16,USR-0200,115.04,Yemeksepeti,Gıda,Adana,Türkiye,7118e364,138.204.229.205,1154,1,Mobil Uygulama,289.01,1
99b3568d-6dcc,2026-04-08 07:28:26,USR-0074,16.99,Hepsiburada,Alışveriş,Ankara,Türkiye,b09b2a5c,120.182.101.192,1459,0,Mobil Uygulama,53.24,0
1e0aaf12-9136,2026-04-23 18:07:50,USR-0399,329.91,Getir Yemek,Gıda,Bursa,Türkiye,c9a7d91f,91.217.164.4,1279,0,API,441.88,0
1e56d346-7e80,2026-04-27 22:04:50,USR-0142,32.82,Trendyol,Alışveriş,Adana,Türkiye,81627cf1,115.64.21.91,220,0,Hızlı QR,162.29,0
c83924d7-d03b,2026-04-15 03:28:22,USR-0395,298.1,Shell,Yakıt,İstanbul,Türkiye,30cbd755,123.244.14.111,777,1,Web Sitesi,182.02,1
34e420bf-db38,2026-04-24 10:37:14,USR-0284,431.12,Amazon,Alışveriş,Ankara,Türkiye,5cb85aed,146.28.34.164,1423,0,API,477.89,0
cadee3ec-6895,2026-04-15 02:05:48,USR-0264,3521.47,Uber,Ulaşım,İstanbul,Türkiye,d6d7b3b8,108.164.161.94,933,1,API,175.52,1
e846a9df-7373,2026-04-18 14:29:28,USR-0177,389.44,Starbucks,Gıda,Bursa,Türkiye,e08596db,119.84.163.228,1858,0,API,354.79,0
df16eb70-2219,2026-04-10 01:21:56,USR-0269,198.46,Burger King,Gıda,İzmir,Türkiye,f6b751f7,57.113.137.82,1812,0,Mobil Uygulama,203.15,0
6c5ccba7-b55d,2026-04-16 04:43:27,USR-0027,174.72,N11,Alışveriş,İzmir,Türkiye,aefcfad8,184.51.0.5,1503,0,API,127.01,0
0d574085-0f0a,2026-04-09 10:35:19,USR-0277,368.99,Migros,Market,Bursa,Türkiye,4d3485c5,47.7.164.102,637,0,Hızlı QR,361.3,0
9b3b5b4c-ff2a,2026-04-28 18:08:55,USR-0378,71.1,Turkish Airlines,Ulaşım,Adana,Türkiye,de8ede0b,204.93.53.84,215,0,Web Sitesi,199.4,0
618521ab-9ea1,2026-04-06 03:43:07,USR-0458,314.93,PlayStation Store,Eğlence,Adana,Türkiye,3810ae66,57.66.182.106,1856,1,Web Sitesi,215.3,1
8f3f5995-e468,2026-04-23 21:36:14,USR-0456,200.15,BiTaksi,Ulaşım,Ankara,Türkiye,e726be23,75.122.213.161,1956,0,API,249.52,0
ee29e80e-7e2a,2026-04-18 12:44:04,USR-0044,33.67,Samsung,Teknoloji,Adana,Türkiye,7e570ddf,61.245.26.58,1403,0,API,121.99,0
87c9daac-b5d3,2026-04-12 07:10:12,USR-0337,151.66,Opet,Yakıt,İzmir,Türkiye,9191b363,24.85.62.252,224,0,API,194.48,0
20bc2fa0-fa80,2026-04-11 13:36:13,USR-0094,274.92,MediaMarkt,Teknoloji,Ankara,Türkiye,310c0c00,24.253.245.16,1004,0,Mobil Uygulama,124.84,0
e71d6ba3-486d,2026-04-23 09:35:35,USR-0072,163.83,BP,Yakıt,Ankara,Türkiye,9b49bd26,216.112.180.124,53,0,Mobil Uygulama,78.81,0
2a3c6137-e486,2026-04-30 23:47:22,USR-0098,143.5,Shell,Yakıt,Bursa,Türkiye,db20a56e,63.113.11.196,1436,0,Web Sitesi,178.36,0
a84ca488-ec40,2026-04-13 05:42:32,USR-0083,205.68,BiTaksi,Ulaşım,İstanbul,Türkiye,839fbc50,156.40.202.32,966,1,API,240.61,1
3ad82406-0df8,2026-04-08 11:28:52,USR-0366,278.8,Yemeksepeti,Gıda,Bursa,Türkiye,7135f221,99.195.17.35,1361,0,API,310.97,0
6fb9de37-7796,2026-04-18 12:39:20,USR-0491,641.43,Netflix,Eğlence,İstanbul,Türkiye,899ca782,95.172.158.64,1343,0,Web Sitesi,433.76,0
b582ef0c-fd23,2026-04-07 20:59:54,USR-0122,404.79,Steam,Eğlence,Antalya,Türkiye,42c18a62,3.212.190.245,1262,0,API,366.59,0
ddebcd5c-b842,2026-04-29 19:50:45,USR-0149,454.01,BP,Yakıt,Bursa,Türkiye,1ca3c448,109.151.250.175,1779,0,Mobil Uygulama,411.01,0
2e3f674c-48bb,2026-04-10 10:29:56,USR-0262,524.61,Burger King,Gıda,Bursa,Türkiye,823ca34a,173.178.252.193,1223,0,Hızlı QR,421.58,0
86a8f21a-010e,2026-05-04 05:21:17,USR-0127,322.83,Turkish Airlines,Ulaşım,Adana,Türkiye,9f044aed,181.199.56.83,567,1,Web Sitesi,298.95,1
c4ac41b5-3f04,2026-04-26 02:38:09,USR-0097,143.44,CarrefourSA,Market,Bursa,Türkiye,134c6c92,19.4.140.98,1615,1,Mobil Uygulama,169.34,1
fb38bc6c-ae6a,2026-04-21 20:23:12,USR-0316,135.41,Starbucks,Gıda,Adana,Türkiye,98c7472a,153.58.19.255,551,0,Mobil Uygulama,155.04,0
1b2765f6-f383,2026-04-24 00:41:59,USR-0119,462.81,Yemeksepeti,Gıda,Ankara,Türkiye,94340a03,173.58.238.162,1814,0,API,469.97,0
b52c4358-d4a8,2026-04-07 07:06:50,USR-0156,225.59,Steam,Eğlence,Ankara,Türkiye,ae9bec36,157.15.62.218,580,0,Hızlı QR,229.31,0
54555290-017c,2026-04-18 23:15:05,USR-0164,7283.45,Spotify,Eğlence,İzmir,Türkiye,696608aa,195.207.249.248,1057,1,Mobil Uygulama,246.38,1
bbfc5dc1-fff4,2026-04-21 16:01:36,USR-0221,482.7,Yemeksepeti,Gıda,Antalya,Türkiye,8f15ba58,212.35.100.29,1848,0,API,409.94,0
a4c5dae5-cd32,2026-04-16 03:43:58,USR-0007,144.67,BiTaksi,Ulaşım,Antalya,Türkiye,b74d0fb1,126.28.111.22,1340,0,Hızlı QR,139.48,0
61a2d612-9a2f,2026-04-09 07:52:20,USR-0310,159.8,Opet,Yakıt,Adana,Türkiye,4e7ed827,80.84.154.255,501,0,Hızlı QR,86.53,0
dd926cbf-c558,2026-04-14 12:52:13,USR-0067,232.34,Uber,Ulaşım,Adana,Türkiye,14296c07,33.80.17.179,443,0,Mobil Uygulama,240.41,0
67037089-c78c,2026-04-16 00:04:11,USR-0099,505.8,Turkish Airlines,Ulaşım,Adana,Türkiye,a6f2f7b8,41.221.87.167,1148,0,Mobil Uygulama,497.94,0
6eaf0a90-cd14,2026-04-11 17:59:03,USR-0372,3533.65,Trendyol,Alışveriş,Antalya,Türkiye,7ed70ed7,185.236.89.147,1763,0,Web Sitesi,222.34,0
189ac35d-aa5f,2026-05-05 04:37:01,USR-0450,151.9,BIM,Market,İzmir,Türkiye,4bbe4aff,173.153.86.26,1531,0,Hızlı QR,351.72,0
79f7f38c-6359,2026-04-29 15:55:29,USR-0215,351.3,Apple,Teknoloji,Antalya,Türkiye,e2add909,123.98.114.212,137,0,Web Sitesi,259.67,0
5e44b774-cf9d,2026-04-10 06:35:21,USR-0024,157.84,Apple,Teknoloji,İzmir,Türkiye,7412b293,155.200.100.50,737,0,Web Sitesi,123.19,0
577c9717-836a,2026-04-26 13:49:07,USR-0446,333.53,Apple,Teknoloji,Adana,Türkiye,b0b862ef,193.114.206.77,296,0,Web Sitesi,233.73,0
